Brand Name,Device Type,Model Name,Color,Selling Price,Sales Qantity,Rating (Out of 5),Strap Material,Average Battery,date
huami,Smartwatch,Amazfit Pace,Black,"9,999",13,4.2,Silicone,14,26-01-2023
APPLE,Smartwatch,Series 5 GPS + Cellular 44 mm Gold Stainless Steel Case,Gold Milanese,"73,900",8,4.2,Stainless Steel,1,21-02-2023
GARMIN,Smartwatch,FORERUNNER 745 Magma Red,Magma Red,"46,990",20,,Silicone,14,19-10-2022
APPLE,Smartwatch,Series 6 GPS 44 mm Silver Aluminium Case,White,"43,900",5,4.5,Aluminium,1,31-10-2022
APPLE,Smartwatch,Carlie Hybrid,Silver,"8,995",21,4.6,Stainless Steel,12,02-10-2022
realme,Smartwatch,2S,Black,"3,499",10,4.2,Silicone,7,05-06-2023
FitBit,Smartwatch,Surge,Orange,"24,990",22,3.8,Elastomer,7,12-09-2022
APPLE,Smartwatch,Q Founder 2.0,Black,"19,995",22,4.2,Stainless Steel,1,20-04-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Gold Stainless Steel Case,Cyprus Green,"69,900",14,4.5,Stainless Steel,1,09-08-2022
Fire-Boltt,Smartwatch,Almighty,Orange,"4,999",20,4.1,Silicone,10,07-04-2023
huami,Smartwatch,Amazfit Bip S,"Green, Grey","3,799",17,3.9,Thermoplastic polyurethane,15,04-08-2023
GARMIN,Smartwatch,Forerunner 245 Music,"Black, Red ","30,000",18,4.2,Silicone,7,18-10-2022
huami,Smartwatch,Amazfit T-Rex,"Green, Grey","5,999",14,4.3,Silicone,20,16-08-2023
FitBit,FitnessBand,Alta HR,"Rose Gold, Gun Metal Black","16,999",10,4.3,Elastomer,7,09-08-2022
FitBit,Smartwatch,Versa 3,"Black, Blue, Pink","17,999",11,4.3,Elastomer,7,28-02-2022
realme,Smartwatch,S,"Black, White","4,999",20,4.3,Silicone,14,09-03-2023
APPLE,Smartwatch,Q Wander,Silver,"11,997",21,4.1,Stainless Steel,1,24-07-2023
APPLE,Smartwatch,SE 44 mm Gold Aluminium Case,Pink Sand,"30,400",21,4.7,Aluminium,1,08-04-2023
APPLE,Smartwatch,Series 5 GPS + Cellular 40 mm Space Black Stainless Steel Case,Black Milanese,"69,900",7,4.6,Stainless Steel,1,24-05-2023
APPLE,Smartwatch,FTW4003,Brown,"19,995",9,3.1,Leather,2,05-06-2022
huami,Smartwatch,Amazfit GTR 42 mm Glitter,White ,"9,999",12,4.2,Silicone,12,13-03-2023
APPLE,Smartwatch,Cameron Hybrid Smartwatch,Blue,"13,495",22,4.6,Leather,12,18-03-2023
huami,Smartwatch,Amazfit GTS,Black,"5,299",9,4.3,Silicone,14,19-08-2022
SAMSUNG ,Smartwatch,Gear Live,Black,"15,900",11,4.2,Rubber,7,28-01-2022
APPLE,Smartwatch,Gen 3 Q Explorist,Silver,"3,999",23,4.2,Stainless Steel,2,19-04-2022
Honor,FitnessBand,Band 5,Black,"2,899",24,4.4,Plastic,14,24-10-2022
APPLE,Smartwatch,8 mm Stainless Steel Case,Milanese,"56,900",18,4.6,Stainless Steel,1,04-06-2022
FitBit,FitnessBand,Inspire HR,Black ,"5,599",15,4.3,Silicone,5,31-10-2022
Fire-Boltt,Smartwatch,SpO2 Full Touch,"Black, Blue, Grey, Pink, Gold","2,999",7,4,Silicone,8,01-01-2023
APPLE,Smartwatch,FTW2115 Q Watch,Red,"18,995",5,4.6,Stainless Steel,2,05-05-2023
APPLE,Smartwatch,SE GPS + Cellular 44 mm Gold Aluminium Case,Plum,"33,900",23,4.6,Aluminium,1,25-08-2022
GARMIN,Smartwatch,VIVOACTIVE 4S,Powder Gray,"34,990",19,,Silicone,14,25-02-2023
GARMIN,Smartwatch,Fenix,Black,"54,990",13,,Leather,30,16-05-2022
FitBit,FitnessBand,Alta HR,"Rose Gold, Gun Metal Black","16,999",9,4.3,Elastomer,7,13-07-2023
APPLE,Smartwatch,SE GPS + Cellular 44 mm Space Grey Aluminium Case,Charcoal,"33,900",8,4.6,Aluminium,1,31-08-2022
GARMIN,Smartwatch,Forerunner 245,"Grey, Yellow","24,990",9,4.6,Silicone,7,13-07-2023
SAMSUNG ,Smartwatch,Galaxy Watch 3,Black,"39,490",22,4.3,Leather,14,11-10-2022
huami,Smartwatch,Amazfit Bip Lite,Black,"3,499",21,4,Thermoplastic polyurethane,7,12-05-2023
SAMSUNG ,Smartwatch,Gear Fit 2,"Blue, Black","15,000",24,4.2,Silicone,7,04-02-2022
APPLE,Smartwatch,Q GRANT,Black,"6,995",13,4.6,Stainless Steel,7,10-03-2022
GARMIN,Smartwatch,Fenix 5,Black,"47,990",10,,Silicone,30,14-07-2022
GARMIN,Smartwatch,Fenix 6 Sapphire Titanium,Blue Sapphire,"81,990",9,,Leather ,45,05-07-2022
APPLE,Smartwatch,FTW6007,Brown,"19,995",23,4.1,Leather,2,27-02-2023
Crossbeats,Smartwatch,Ace,Grey,"2,999",18,3.9,Silicone,15,08-03-2022
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Gold Stainless Steel Case,Cyprus Green,"69,900",9,4.5,Stainless Steel,1,17-01-2023
huami,Smartwatch,Amazfit GTS,Black,"5,299",10,4.3,Silicone,14,16-06-2022
APPLE,Smartwatch,Series 5 GPS + Cellular 44 mm Stainless Steel Case,Stainless Steel Milanese,"73,900",21,4.2,Stainless Steel,1,01-01-2023
Crossbeats,Smartwatch,Smarttime 200,Black,"1,499",21,3.1,Rubber,3,23-12-2022
huami,Smartwatch,Amazfit Verge,Black,"11,999",16,4.1,Silicone,25,20-07-2023
Crossbeats,FitnessBand,zeb-fit,"Black, Grey","1,283",13,3.3,Silicone,3,06-10-2022
Honor,FitnessBand,Band 5,Olive Green,"2,199",15,4.4,Plastic,14,22-02-2023
SAMSUNG ,Smartwatch,Galaxy Active 46mm,Black,"19,990",18,4.4,Elastomer,14,19-08-2023
APPLE,Smartwatch,Series 5 GPS + Cellular 40 mm Stainless Steel Case,White,"65,900",24,3.4,Stainless Steel,1,19-09-2022
SAMSUNG ,Smartwatch,Galaxy Active Steel 2,Black,"24,490",7,4.3,Silicone,14,09-06-2022
SAMSUNG ,Smartwatch,Galaxy Active 2 Steel,Black,"24,490",12,4.4,Leather,14,05-01-2022
SAMSUNG ,FitnessBand,Galaxy Fit-e Smart,Black,"2,000",9,3.8,Rubber,7,29-07-2023
Noise,Smartwatch,ColorFit Caliber,"Black, Blue, White","2,699",24,4.3,Silicone,15,04-07-2022
Noise,Smartwatch,Fusiom Hybrid,Blue,"5,999",23,4,Thermoplastic polyurethane,7,06-11-2022
APPLE,Smartwatch,FTW20013 Q,Black,"21,495",22,4.6,Leather,2,05-05-2022
Noise,Smartwatch,ColorFit IconBuzz,"Black, Green, Grey","4,999",20,,Silicone,7,11-01-2023
FitBit,FitnessBand,Charge HR,"Orange, Pink, Green","14,990",17,3.9,Thermoplastic polyurethane,7,22-01-2023
Honor,FitnessBand,Band 5i,Black,"1,799",8,4.2,Plastic,14,04-02-2023
Honor,Smartwatch,Magic Watch,Brown,"9,047",9,4.3,Silicone,7,06-05-2022
APPLE,Smartwatch,"Series 7 GPS + Cellular, 45 mm Aluminium",Black,"53,900",12,4.6,Aluminium,1,26-06-2022
SAMSUNG ,Smartwatch,Galaxy LTE,Silver,"31,999",9,4.6,Elastomer,14,12-05-2023
huami,Smartwatch,Amazfit Bip U,"Black, Pink","2,999",12,4.2,Silicone,9,30-03-2022
GARMIN,Smartwatch,HRM-Swim,Black,"8,990",12,,Silicone,14,28-07-2022
FitBit,Smartwatch,Versa 2,"Grey, Pink, Black","11,999",22,4.3,Silicone,7,19-10-2022
huami,Smartwatch,Amazfit Stratos,Black,"12,999",13,4.2,Silicone,25,07-08-2022
FitBit,FitnessBand,Charge 2,Black ,"7,498",13,4.3,Silicone,7,27-03-2023
GARMIN,Smartwatch,Hybrid 3,Black,"19,990",23,,Silicone,14,30-01-2022
GARMIN,Smartwatch,Forerunner,Black,"16,990",17,,Silicone,14,13-03-2022
FitBit,FitnessBand,Charge HR,Purple ,"6,990",13,3.9,Thermoplastic polyurethane,7,27-02-2023
FitBit,Smartwatch,versa,Grey ,"21,499",10,4.1,Silicone,7,05-01-2022
APPLE,Smartwatch,FTW1140 Q Hybrid,Blue,"6,995",5,3.8,Stainless Steel,2,19-04-2022
FitBit,FitnessBand,FB413LVLV,Lilac ,"8,807",10,4.1,Silicone,5,12-01-2022
APPLE,Smartwatch,SE GPS + Cellular 40 mm Silver Aluminium Case,White,"31,400",10,4.6,Aluminium,1,04-04-2022
GARMIN,Smartwatch,Fenix 6 Pro Solar,Yellow,"84,490",10,,Nylon,45,18-02-2022
GARMIN,Smartwatch,HRM-Swim,Black,"8,990",10,,Silicone,14,16-02-2022
Crossbeats,Smartwatch,Smarttime 200,Black,"1,499",13,3.1,Rubber,3,29-04-2022
huami,Smartwatch,Amazfit Bip,Pink,"5,499",22,4.2,Silicone,28,19-07-2023
APPLE,Smartwatch,Series 6 GPS 44 mm Blue Aluminium Case,Deep Navy,"43,900",9,4.5,Aluminium,1,14-02-2023
huami,Smartwatch,Amazfit Bip,Pink,"5,499",12,4.2,Silicone,28,10-05-2022
GARMIN,Smartwatch,Forerunner 735XT,Black,"39,990",22,,Silicone,14,07-07-2023
APPLE,Smartwatch,4th Gen Explorist HR,Grey,"10,998",16,3.9,Stainless Steel,2,09-05-2022
boAt,Smartwatch,GT2 eSport,Black,"11,990",17,4.3,Elastomer,14,22-07-2023
Fire-Boltt,Smartwatch,Talk Bluetooth,"Black, Grey, Green","3,499",24,4.1,Silicone,10,08-01-2022
FitBit,Smartwatch,Versa,Pink ,"16,124",12,4.1,Silicone,7,24-11-2022
boAt,Smartwatch,GT2 46mm,Grey,"20,990",15,4.5,Stainless Steel,14,20-12-2022
SAMSUNG ,FitnessBand,Galaxy Fit-e Smart,Black,"2,000",6,3.8,Rubber,7,06-03-2023
APPLE,Smartwatch,SE GPS + Cellular 44 mm Gold Aluminium Case,Plum,"33,900",5,4.6,Aluminium,1,11-07-2023
GARMIN,Smartwatch,Vivomove,Black,"31,990",14,3.3,Silicone,7,22-05-2023
GARMIN,Smartwatch,Fenix 6S,"Black, White","77,990",24,,Nylon,45,11-10-2022
boAt,Smartwatch,GT2 eSport,Black,"11,990",24,4.3,Elastomer,14,16-03-2022
APPLE,Smartwatch,Jacqueline Hybrid,Blue,"6,995",24,4.6,Leather,12,06-06-2023
APPLE,Smartwatch,Series 2 - 42 mm Space Black Stainless Steel Case,Space Black,"50,400",18,4.7,Stainless Steel,1,28-07-2022
SAMSUNG ,FitnessBand,Galaxy Fit-e Smart,Black,"2,000",15,3.8,Rubber,7,03-09-2022
APPLE,Smartwatch,Collider Hybrid,"Brown, Grey","14,995",16,4,Silicone,14,28-10-2022
huami,Smartwatch,Amazfit Bip Lite,Black,"3,499",25,4,Thermoplastic polyurethane,7,14-01-2023
SAMSUNG ,Smartwatch,Gear Fit 2 Pro,"Red, Black","9,990",5,4.3,Silicone,7,24-01-2023
GARMIN,Smartwatch,Approach S20,"Black, White ","15,990",8,4.1,Silicone,12,17-05-2022
boAt,Smartwatch,Watch 2 Sport,Black,"29,999",9,3.8,Silicone,7,17-02-2023
huami,Smartwatch,Amazfit Pace,Black,"9,999",8,4.2,Silicone,14,21-02-2022
Honor,Smartwatch,Magic Watch 2,Brown,"13,999",21,4.4,Leather,14,09-07-2023
boAt,Smartwatch,Watch 2,Black,"25,999",21,3.9,Leather,7,13-08-2023
APPLE,Smartwatch,Series 7 GPS 45 mm,Black,"44,900",24,5,Silicone,1,22-07-2023
GARMIN,Smartwatch,Fenix 6,"Grey, Blue","77,990",22,,Nylon,45,10-03-2022
GARMIN,Smartwatch,Vivomove Luxe,"Black, Silver, White","39,990",21,,Silicone,14,30-07-2023
GARMIN,Smartwatch,Forerunner 35,Frost Blue,"16,990",15,,Silicone,14,22-04-2023
APPLE,Smartwatch,Jacqueline Hybrid,Blue,"6,995",13,4.6,Leather,12,19-06-2022
huami,Smartwatch,Amazfit GTS,Beige,"5,499",15,4.3,Silicone,14,01-06-2022
huami,Smartwatch,Amazfit GTR 47,Black,"10,999",7,4.2,Silicone,25,24-08-2022
APPLE,Smartwatch,Gen 5 Garrett HR,Silver,"15,995",9,4.1,Stainless Steel,2,12-01-2022
APPLE,Smartwatch,42 mm White Ceramic Case with Cloud Sport,Cloud,"1,14,900",16,4.7,Nylon,1,15-01-2022
GARMIN,Smartwatch,Instinct,"Blue, Orange","25,249",22,4.4,Silicone,14,21-08-2022
Fastrack,Smartwatch,Reflex 2.0,"Black, Green","1,395",11,4.1,Silicone,10,26-09-2022
APPLE,Smartwatch,FTW6005,Black,"19,995",12,3.8,Stainless Steel,2,01-04-2022
APPLE,Smartwatch,38 mm Space Black Stainless Steel Case,Black,"48,900",8,4.6,Stainless Steel,1,14-05-2023
APPLE,Smartwatch,FTW1140 Q Hybrid,Blue,"6,995",6,3.8,Stainless Steel,2,10-03-2023
GARMIN,Smartwatch,Approach S12,"Black, White","18,990",20,4,Silicone,12,28-08-2022
huami,Smartwatch,Amazfit Pace,Black,"9,999",13,4.2,Silicone,14,13-10-2022
APPLE,Smartwatch,Commuter,Black,"11,995",5,4.3,Leather,14,19-03-2022
realme,Smartwatch,Watch 2,"Black, Blue, Grey, Pink, White","2,699",15,4.3,Silicone,10,25-03-2023
Crossbeats,Smartwatch,ZEB-FIT5220CH,Gold,"3,299",8,,Rubber,7,09-06-2022
realme,Smartwatch,S,Black,"6,779",19,4.3,Silicone,14,01-08-2023
Noise,FitnessBand,Smart Band 5,Black,"2,499",19,4.1,Thermoplastic polyurethane,14,26-03-2023
huami,Smartwatch,Amazfit GTS,Pink,"5,999",9,4.3,Silicone,14,25-01-2022
APPLE,Smartwatch,Q GRANT,Black,"6,995",6,4.6,Stainless Steel,7,03-06-2023
huami,Smartwatch,Amazfit GTR 42,Red,"9,999",22,4.3,Silicone,12,06-08-2023
APPLE,Smartwatch,Series 6 GPS 40 mm Silver Aluminium Case,White,"37,490",24,4.5,Aluminium,1,07-02-2022
APPLE,Smartwatch,Series 5 GPS + Cellular 44 mm Gold Stainless Steel Case,Stone,"69,900",13,4.2,Stainless Steel,1,07-12-2022
Fire-Boltt,Smartwatch,Mercury,Red,"2,999",13,4,Silicone,8,12-08-2022
SAMSUNG ,Smartwatch,Galaxy Watch 3,Black,"39,490",22,4.3,Leather,14,14-07-2023
FitBit,FitnessBand,Charge 4,Granite Reflective ,"10,999",21,4.2,Elastomer,7,24-08-2023
FitBit,FitnessBand,Charge 2,Sky Blue ,"14,999",11,4.3,Silicone,7,23-07-2022
APPLE,Smartwatch,Series 3 GPS - 38 mm Space Grey Aluminium Case,Black,"16,900",5,4.6,Aluminium,1,28-11-2022
Honor,FitnessBand,Band 3,Black,"4,750",25,4.3,Plastic,7,28-06-2023
GARMIN,Smartwatch,Forerunner 945,"Black, Blue","56,490",19,4.2,Silicone,14,25-06-2022
Noise,Smartwatch,ColorFit Pro,"Black, Blue","2,513",5,3.9,Silicone,7,25-08-2023
SAMSUNG ,Smartwatch,Galaxy Active Steel,Blue,"29,990",10,4.1,Silicone,14,29-09-2022
APPLE,Smartwatch,SE GPS + Cellular 44 mm Silver Aluminium Case,Deep Navy,"33,900",19,4.6,Aluminium,1,11-12-2022
Honor,FitnessBand,Band 3,Dynamic Orange,"2,499",6,4.3,Plastic,7,27-03-2023
Noise,Smartwatch,ColorFit Pro 2 Oxy,"Black, Blue, Red","2,499",21,4,Thermoplastic polyurethane,7,30-05-2022
APPLE,Smartwatch,Gen 5 Carlyle HR,Black,"15,995",14,4.2,Leather,2,03-04-2023
APPLE,Smartwatch,FTW6006 Gold HR,Gold,"21,995",20,3.7,Stainless Steel,6,15-09-2022
SAMSUNG ,Smartwatch,Galaxy Active 42mm,Black,"19,990",23,4.4,Elastomer,14,19-05-2023
APPLE,Smartwatch,Q Annette,Gold,"6,995",18,4.6,Leather,1,26-02-2023
APPLE,Smartwatch,Carlie Hybrid,Silver,"8,995",12,4.6,Stainless Steel,12,10-07-2022
Honor,FitnessBand,Band 5i,Black,"2,469",5,4.2,Plastic,7,18-05-2023
FitBit,Smartwatch,versa,Grey ,"21,499",21,4.1,Silicone,7,05-07-2022
APPLE,Smartwatch,Garrett,Brown,"8,995",15,3.7,Leather,1,30-09-2022
Crossbeats,FitnessBand,zeb-fit,"Black, Grey","1,283",11,3.3,Silicone,3,21-03-2022
boAt,FitnessBand,Band 2,Blue,"6,999",12,4.2,Silicone,7,23-04-2022
APPLE,Smartwatch,Q Annette,Gold,"6,995",14,4.6,Leather,1,10-02-2022
SAMSUNG ,Smartwatch,Gear Fit,Black,"7,999",18,3.9,Silicone,7,11-03-2022
APPLE,Smartwatch,Q Control,Brown,"15,995",12,4.3,Silicone,1,24-08-2023
SAMSUNG ,Smartwatch,Galaxy Active 2 Steel,Black,"24,490",15,4.4,Leather,14,19-01-2022
GARMIN,Smartwatch,Forerunner Fitness Notifier,Black,"15,990",9,,Silicone,14,19-08-2023
Crossbeats,Smartwatch,ZEB-FIT8220CH,"Black, Blue, Red, Rose Gold","2,199",13,4.5,Silicone,7,19-07-2023
Crossbeats,Smartwatch,ZEB-FIT920CH,"Black, Grey, Red","2,499",7,4.6,Thermoplastic polyurethane,7,02-05-2022
FitBit,FitnessBand,Charge HR,"Orange, Pink, Green","14,990",23,3.9,Thermoplastic polyurethane,7,03-04-2023
realme,FitnessBand,Band 2,Black,"2,999",19,4.1,Silicone,7,17-07-2022
APPLE,Smartwatch,series 2 - 38 mm Stainless Steel Case,Blue Modern,"64,900",19,4.6,Stainless Steel,1,28-05-2023
FitBit,FitnessBand,Inspire,Black ,"5,299",13,4.2,Silicone,5,21-02-2022
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Space Grey Aluminium Case,black,"45,690",22,4.5,Aluminium,1,04-05-2022
Noise,Smartwatch,NoiseFit Endure,"Black, Red, Blue","2,999",21,3.9,Silicone,7,14-04-2022
Crossbeats,FitnessBand,zeb-fit,"Black, Grey","1,283",13,3.3,Silicone,3,13-04-2023
SAMSUNG ,Smartwatch,Gear S2 Classic,Black,"18,999",14,4.2,Leather,14,14-02-2022
FitBit,Smartwatch,Sense,"Black, Pink, Beige","21,499",12,4.2,Elastomer,7,09-11-2022
GARMIN,Smartwatch,Forerunner 245 Music,"Black, Red ","30,000",18,4.2,Silicone,7,16-01-2022
APPLE,Smartwatch,Jacqueline Hybrid,Navy ,"8,995",22,4,Leather,12,19-02-2023
APPLE,Smartwatch,Carlie Hybrid,Black,"6,995",11,4.6,Stainless Steel,12,07-02-2023
APPLE,Smartwatch,SE GPS 40 mm Aluminium Case,Black,"29,900",8,4.7,Aluminium,1,03-07-2023
APPLE,Smartwatch,Series 6 GPS 44 mm Silver Aluminium Case,White,"43,900",13,4.5,Aluminium,1,10-01-2022
FitBit,Smartwatch,Versa 3,"Black, Blue, Pink","17,999",24,4.3,Elastomer,7,18-12-2022
Honor,Smartwatch,GS Pro,Black,"13,999",18,4.4,Nylon,25,21-08-2022
Crossbeats,Smartwatch,ZEB-FIT4220CH,"Black, Grey, Silver","3,299",10,4.2,Silicone,10,31-07-2022
boAt,Smartwatch,Xplorer,"Black, Red, Blue","3,499",24,3.8,Thermoplastic polyurethane,10,20-01-2023
Crossbeats,Smartwatch,ZEB-FITMe,"Black, Blue, Green, Grey, Pink","2,799",22,4.5,Thermoplastic polyurethane,7,29-11-2022
APPLE,Smartwatch,Rose Gold Smart,Rose Gold ,"21,995",19,4.6,Stainless Steel,3,12-05-2023
FitBit,Smartwatch,Ionic,Black ,"18,999",10,4.1,Elastomer,7,18-12-2022
FitBit,Smartwatch,Ionic,Grey ,"26,499",23,4.1,Elastomer,7,08-10-2022
APPLE,Smartwatch,FTW1154 Hybrid,Black,"8,995",12,4.3,Stainless Steel,2,03-05-2023
APPLE,Smartwatch,Neutra Hybrid,Silver,"13,495",16,5,Stainless Steel,12,01-02-2022
GARMIN,Smartwatch,VIVOACTIVE 4S,Powder Gray,"34,990",25,,Silicone,14,17-01-2023
APPLE,Smartwatch,8 mm Stainless Steel Case,Milanese,"56,900",19,4.6,Stainless Steel,1,22-11-2022
GARMIN,Smartwatch,Fenix 6,"Grey, Blue","77,990",13,,Nylon,45,25-05-2022
APPLE,Smartwatch,FTW1144 Q Hybrid,Black,"8,995",24,4.6,Leather,2,16-01-2022
APPLE,Smartwatch,Gen 5E,"Grey, Multicolor","18,495",14,4.2,Stainless Steel,1,24-09-2022
APPLE,Smartwatch,Commuter Hybrid,Brown,"8,995",25,4.6,Leather,12,07-10-2022
GARMIN,Smartwatch,Venu,Black,"32,990",23,4,Silicone,14,13-01-2023
APPLE,Smartwatch,42 mm Black Stainless Steel Case with Link Bracelet,Black,"79,900",13,4.6,Stainless Steel,1,14-02-2023
GARMIN,Smartwatch,Forerunner 235,Black,"21,999",23,4.7,Silicone,14,14-04-2022
GARMIN,Smartwatch,FORERUNNER 745 Magma Red,Magma Red,"46,990",18,,Silicone,14,31-05-2022
GARMIN,Smartwatch,Fenix 5S Plus,Blue Sapphire,"49,990",21,,Silicone,30,06-01-2022
realme,Smartwatch,Watch Pro,"Blue, Black","3,799",12,4.2,Silicone,14,26-08-2022
GARMIN,Smartwatch,Fenix 6S,"Black, Grey","70,990",14,,Stainless Steel,30,08-03-2022
GARMIN,Smartwatch,Fenix 5,Black,"47,990",24,,Silicone,30,27-04-2022
GARMIN,Smartwatch,Instinct,"Blue, Orange","25,249",18,4.4,Silicone,14,02-08-2022
GARMIN,Smartwatch,Vivoactive 3 element,Black,"22,990",10,3.6,Silicone,14,08-07-2022
GOQii,FitnessBand,Vital,Black,"3,499",23,3.7,Thermoplastic polyurethane,7,02-08-2023
FitBit,Smartwatch,Surge,Black,"9,999",19,3.8,Elastomer,7,15-09-2022
Fire-Boltt,Smartwatch,AI-BT Calling,"Black, Blue, Grey, Pink","4,499",16,3.7,Silicone,10,17-06-2022
huami,Smartwatch,Amazfit Neo,Black,"2,499",5,4.2,Thermoplastic polyurethane,7,24-08-2023
APPLE,Smartwatch,FTW2120SET Q,Gray,"23,995",6,4.6,Leather,2,15-11-2022
FitBit,Smartwatch,Versa Lite Edition,Blue ,"14,399",22,4.2,Elastomer,7,19-07-2022
GARMIN,Smartwatch,GARMINInstinct Tactical,"Black, Brown","19,990",9,4.7,Silicone,7,01-01-2022
GARMIN,Smartwatch,Forerunner 45,"Red, Black","14,990",15,4.4,Silicone,7,18-01-2023
boAt,Smartwatch,Watch 32564546,Black,"49,999",21,4.1,Silicone,14,19-01-2023
huami,Smartwatch,Amazfit Bip S,"Green, Grey","3,799",24,3.9,Thermoplastic polyurethane,15,08-04-2023
APPLE,Smartwatch,Charter Hybrid HR,Silver,"12,396",17,3.9,Leather,12,11-03-2022
FitBit,FitnessBand,Flex Small,"Violet, black, Grey, Teal, Blue, Red","8,490",11,3.8,Rubber,5,19-10-2022
APPLE,Smartwatch,Machine Hybrid,"Silver, Brown","11,995",7,4.6,Stainless Steel,12,24-11-2022
Honor,Smartwatch,Magic Watch,Brown,"9,047",22,4.3,Silicone,7,04-10-2022
APPLE,Smartwatch,FTW5003 Hybrid,Gold,"12,995",18,4.6,Stainless Steel,2,31-12-2022
GARMIN,Smartwatch,GARMINInstinct Solar Tactical,Grey ,"46,990",18,,Silicone,14,23-11-2022
GARMIN,Smartwatch,Forerunner 235,Black,"18,990",23,4.7,Silicone,14,11-10-2022
GARMIN,Smartwatch,Vivoactive 4,Purple,"28,990",13,4.3,Silicone,14,01-08-2022
GARMIN,Smartwatch,GARMINInstinct Solar Tactical,Grey ,"46,990",12,,Silicone,14,10-02-2023
APPLE,Smartwatch,Gen 5 Julianna HR,White,"14,995",15,4.3,Stainless Steel,2,19-08-2022
APPLE,Smartwatch,38 mm Stainless Steel Stainless Steel Case with Modern Buckle,Black,"64,900",14,4.3,Stainless Steel,1,26-04-2022
Noise,FitnessBand,ColorFit,"Black, Blue","2,199",20,3.6,Silicone,3,21-01-2023
Fire-Boltt,Smartwatch,Mercury,"Black, Beige, Grey","2,499",8,4,Silicone,8,26-06-2023
APPLE,Smartwatch,SE GPS + Cellular 40 mm Gold Aluminium Case,Silver Milanese,"67,900",5,4.5,Aluminium,1,03-04-2022
FitBit,Smartwatch,Blaze,Black,"22,999",12,4.2,Elastomer,7,06-09-2022
GARMIN,Smartwatch,Vivoactive 3 Element Cerise,Cerise,"14,990",8,,Silicone,14,05-08-2022
huami,Smartwatch,Amazfit GTR 42,Black,"8,999",7,4.3,Silicone,14,05-07-2022
APPLE,Smartwatch,2 - 42 mm Silver Aluminium Case,Pearl Woven,"34,900",12,4.7,Aluminium,1,19-06-2023
Crossbeats,Smartwatch,ZEB-FIT1220CH,Silver,"3,499",17,,Silicone,7,31-07-2022
huami,Smartwatch,Amazfit Neo,Black,"2,499",8,4.2,Thermoplastic polyurethane,7,19-01-2022
APPLE,Smartwatch,Gen 3 Q Explorist,Blue,"15,034",18,4.3,Stainless Steel,2,16-08-2022
FitBit,FitnessBand,Inspire HR,White ,"5,899",8,4.3,Silicone,5,10-02-2022
Noise,Smartwatch,Fusiom Hybrid,Blue,"5,999",20,4,Thermoplastic polyurethane,7,04-06-2022
APPLE,Smartwatch,FTW6006 Gold HR,Gold,"21,995",8,3.7,Stainless Steel,6,19-08-2023
GARMIN,Smartwatch,Fenix,Black,"54,990",12,,Leather,30,21-08-2022
APPLE,Smartwatch,Jacqueline,Gold,"13,495",20,4.6,Leather,1,26-04-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Red Aluminium Case,Red,"45,690",25,4.5,Aluminium,1,16-10-2022
GARMIN,Smartwatch,Forerunner 945,"Black, Blue","56,490",5,4.2,Silicone,14,03-04-2022
Crossbeats,Smartwatch,Ace,Grey,"2,999",22,3.9,Silicone,15,10-07-2023
APPLE,Smartwatch,Commuter Hybrid,Brown,"8,995",11,4.6,Leather,12,10-02-2022
GARMIN,Smartwatch,VIVOACTIVE 4S,Powder Gray,"34,990",11,,Silicone,14,24-04-2022
Honor,Smartwatch,Watch,Black,"2,995",13,3.5,Silicone,7,26-07-2022
APPLE,Smartwatch,Carlie Hybrid,Silver,"8,995",25,4.6,Stainless Steel,12,25-10-2022
GARMIN,Smartwatch,Forerunner,Black,"44,990",6,,Leather,14,13-04-2022
SAMSUNG ,Smartwatch,Galaxy Active 2,Grey,"12,990",17,4.5,Silicone,7,27-07-2022
huami,Smartwatch,Amazfit Stratos 3,Black,"13,999",18,3.7,Silicone,14,27-10-2022
APPLE,Smartwatch,SE GPS + Cellular 40 mm Space Grey Aluminium Case,Charcoal,"31,400",21,4.6,Aluminium,1,29-10-2022
SAMSUNG ,Smartwatch,Galaxy Classic 4 LTE,Black,"28,999",17,5,Elastomer,14,14-07-2023
Noise,Smartwatch,ColorFit Pro 3,"Green, Grey, Black, Blue, Pink, Red","3,999",10,4.2,Thermoplastic polyurethane,7,05-07-2022
Noise,Smartwatch,ColorFit Qube,"Black, Green","2,499",7,4,Thermoplastic polyurethane,7,27-06-2022
boAt,Smartwatch,GT2 eSport,Black,"11,990",5,4.3,Elastomer,14,28-03-2023
SAMSUNG ,Smartwatch,Galaxy Watch 4 Classic LTE,Black,"40,000",20,4.6,Elastomer,14,03-09-2022
boAt,Smartwatch,Stainless Steel,Black,"19,990",24,4.5,Leather,14,03-04-2023
APPLE,Smartwatch,Sport 42 mm Space Grey Aluminium Case,Black,"29,900",25,4.6,Aluminium,1,23-09-2022
Noise,FitnessBand,ColorFit,"Black, Blue","2,199",12,3.6,Silicone,3,13-03-2023
huami,Smartwatch,Amazfit GTS,Black,"5,299",17,4.3,Silicone,14,23-04-2022
